Child	Parent	Child_label	Parent_label
http://purl.obolibrary.org/obo/FOODON_03413556	http://purl.obolibrary.org/obo/FOODON_03414135	cuban stone crab	stone crab family
http://purl.obolibrary.org/obo/FOODON_03414136	http://purl.obolibrary.org/obo/FOODON_03414135	black stone crab	stone crab family
http://purl.obolibrary.org/obo/FOODON_03413555	http://purl.obolibrary.org/obo/FOODON_03414135	warty crab	stone crab family
http://purl.obolibrary.org/obo/FOODON_03411944	http://purl.obolibrary.org/obo/FOODON_03414135	florida stone crab	stone crab family
http://purl.obolibrary.org/obo/FOODON_03411961	http://purl.obolibrary.org/obo/FOODON_03414134	kegani crab	helmet crab family
http://purl.obolibrary.org/obo/FOODON_03412225	http://purl.obolibrary.org/obo/FOODON_03414138	japanese spider crab	oregoniid family
http://purl.obolibrary.org/obo/FOODON_03412224	http://purl.obolibrary.org/obo/FOODON_03414138	triangle tanner crab	oregoniid family
http://purl.obolibrary.org/obo/FOODON_03411182	http://purl.obolibrary.org/obo/FOODON_03414138	southern tanner crab	oregoniid family
http://purl.obolibrary.org/obo/FOODON_03411497	http://purl.obolibrary.org/obo/FOODON_03414138	snow crab	oregoniid family
http://purl.obolibrary.org/obo/FOODON_03412223	http://purl.obolibrary.org/obo/FOODON_03414138	grooved tanner crab	oregoniid family
http://purl.obolibrary.org/obo/FOODON_03412105	http://purl.obolibrary.org/obo/FOODON_03412222	new zealand spider crab	spider crab family
http://purl.obolibrary.org/obo/FOODON_03412219	http://purl.obolibrary.org/obo/FOODON_03412218	coconut crab	coconut crab family
http://purl.obolibrary.org/obo/FOODON_03412211	http://purl.obolibrary.org/obo/FOODON_03412209	red king crab	king crab family
http://purl.obolibrary.org/obo/FOODON_03412210	http://purl.obolibrary.org/obo/FOODON_03412209	blue king crab	king crab family
http://purl.obolibrary.org/obo/FOODON_03412343	http://purl.obolibrary.org/obo/FOODON_03412209	golden king crab	king crab family
http://purl.obolibrary.org/obo/FOODON_03414137	http://purl.obolibrary.org/obo/FOODON_03412209	murray king crab	king crab family
http://purl.obolibrary.org/obo/FOODON_03411498	http://purl.obolibrary.org/obo/FOODON_03412209	king crab	king crab family
http://purl.obolibrary.org/obo/FOODON_03413568	http://purl.obolibrary.org/obo/FOODON_03412209	stone king crab	king crab family
http://purl.obolibrary.org/obo/FOODON_03411093	http://purl.obolibrary.org/obo/FOODON_03412209	hanasaki crab	king crab family
http://purl.obolibrary.org/obo/FOODON_03413569	http://purl.obolibrary.org/obo/FOODON_03412209	southern king crab	king crab family
http://purl.obolibrary.org/obo/FOODON_03414890	http://purl.obolibrary.org/obo/FOODON_03414889	chinese mitten crab	varunidae
http://purl.obolibrary.org/obo/FOODON_03414904	http://purl.obolibrary.org/obo/FOODON_03411455	helicidae	land snail
http://purl.obolibrary.org/obo/FOODON_03414386	http://purl.obolibrary.org/obo/FOODON_03411455	giant snail	land snail
http://purl.obolibrary.org/obo/FOODON_00002697	http://purl.obolibrary.org/obo/FOODON_03411135	apple snail	water snail
http://purl.obolibrary.org/obo/FOODON_03414639	http://purl.obolibrary.org/obo/FOODON_03411135	sea snail	water snail
http://purl.obolibrary.org/obo/FOODON_03308126	http://purl.obolibrary.org/obo/FOODON_03301154	clam (hard shell, frozen)	clam (frozen)
http://purl.obolibrary.org/obo/FOODON_03308127	http://purl.obolibrary.org/obo/FOODON_03301154	clam (soft shell, frozen)	clam (frozen)
http://purl.obolibrary.org/obo/FOODON_03308051	http://purl.obolibrary.org/obo/FOODON_03301154	clam (baby, boiled, frozen)	clam (frozen)
http://purl.obolibrary.org/obo/FOODON_03308054	http://purl.obolibrary.org/obo/FOODON_03301154	clam (minced, water added, frozen)	clam (frozen)
http://purl.obolibrary.org/obo/FOODON_03308046	http://purl.obolibrary.org/obo/FOODON_03307955	clam strip (fried)	clam (fried)
http://purl.obolibrary.org/obo/FOODON_03307950	http://purl.obolibrary.org/obo/FOODON_03301155	clam (razor, whole, canned)	clam (canned)
http://purl.obolibrary.org/obo/FOODON_03307951	http://purl.obolibrary.org/obo/FOODON_03301155	clam (minced, canned)	clam (canned)
http://purl.obolibrary.org/obo/FOODON_03307957	http://purl.obolibrary.org/obo/FOODON_03301155	clam (butter, canned)	clam (canned)
http://purl.obolibrary.org/obo/FOODON_03311776	http://purl.obolibrary.org/obo/FOODON_03301155	clam (quahog, canned)	clam (canned)
http://purl.obolibrary.org/obo/FOODON_03307958	http://purl.obolibrary.org/obo/FOODON_03301155	clam (butter, minced, canned)	clam (canned)
http://purl.obolibrary.org/obo/FOODON_03315117	http://purl.obolibrary.org/obo/FOODON_03301155	clam (cooked, canned)	clam (canned)
http://purl.obolibrary.org/obo/FOODON_03307954	http://purl.obolibrary.org/obo/FOODON_03301153	clam (butter, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308122	http://purl.obolibrary.org/obo/FOODON_03301153	clam (soft shell, in shell, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03309310	http://purl.obolibrary.org/obo/FOODON_03301153	clam (venus, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308195	http://purl.obolibrary.org/obo/FOODON_03301153	clam (littleneck, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308197	http://purl.obolibrary.org/obo/FOODON_03301153	clam (ocean quahog, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308123	http://purl.obolibrary.org/obo/FOODON_03301153	clam (hard shell, in shell, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308196	http://purl.obolibrary.org/obo/FOODON_03301153	clam (quahog, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308124	http://purl.obolibrary.org/obo/FOODON_03301153	clam (hard shell, shucked, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308125	http://purl.obolibrary.org/obo/FOODON_03301153	clam (soft shell, shucked, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03311161	http://purl.obolibrary.org/obo/FOODON_03301153	clam (asiatic, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308057	http://purl.obolibrary.org/obo/FOODON_03301153	calico clam (raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308048	http://purl.obolibrary.org/obo/FOODON_03301153	clam (cherrystone, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308745	http://purl.obolibrary.org/obo/FOODON_03301153	clam (hard, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308659	http://purl.obolibrary.org/obo/FOODON_03301153	clam (minced, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308130	http://purl.obolibrary.org/obo/FOODON_03301153	clam (baby, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308053	http://purl.obolibrary.org/obo/FOODON_03301153	clam (bay, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308771	http://purl.obolibrary.org/obo/FOODON_03301153	clam (soft shell, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308764	http://purl.obolibrary.org/obo/FOODON_03301153	clam (whole, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03308194	http://purl.obolibrary.org/obo/FOODON_03301153	clam (pacific coast littleneck, raw)	clam (raw)
http://purl.obolibrary.org/obo/FOODON_03414802	http://purl.obolibrary.org/obo/FOODON_03414631	mud oyster	mud mussel
http://purl.obolibrary.org/obo/FOODON_03411959	http://purl.obolibrary.org/obo/FOODON_03414145	atlantic surfclam	mactra surf shell family
http://purl.obolibrary.org/obo/FOODON_03412590	http://purl.obolibrary.org/obo/FOODON_03414145	hen clam	mactra surf shell family
http://purl.obolibrary.org/obo/FOODON_03413642	http://purl.obolibrary.org/obo/FOODON_03412890	california venus	venus clam family
http://purl.obolibrary.org/obo/FOODON_03413643	http://purl.obolibrary.org/obo/FOODON_03412890	new zealand cockle	venus clam family
http://purl.obolibrary.org/obo/FOODON_03413639	http://purl.obolibrary.org/obo/FOODON_03412890	frilled venus	venus clam family
http://purl.obolibrary.org/obo/FOODON_03411065	http://purl.obolibrary.org/obo/FOODON_03412890	butter clam	venus clam family
http://purl.obolibrary.org/obo/FOODON_03413636	http://purl.obolibrary.org/obo/FOODON_03412890	hardshell clam	venus clam family
http://purl.obolibrary.org/obo/FOODON_03413641	http://purl.obolibrary.org/obo/FOODON_03412890	sunray venus	venus clam family
http://purl.obolibrary.org/obo/FOODON_03413640	http://purl.obolibrary.org/obo/FOODON_03412890	smooth venus	venus clam family
http://purl.obolibrary.org/obo/FOODON_03412354	http://purl.obolibrary.org/obo/FOODON_03412890	japanese littleneck clam	venus clam family
http://purl.obolibrary.org/obo/FOODON_03412386	http://purl.obolibrary.org/obo/FOODON_03412890	japanese hard clam	venus clam family
http://purl.obolibrary.org/obo/FOODON_03412319	http://purl.obolibrary.org/obo/FOODON_03412890	calico clam	venus clam family
http://purl.obolibrary.org/obo/FOODON_03411035	http://purl.obolibrary.org/obo/FOODON_03412890	pacific littleneck clam	venus clam family
http://purl.obolibrary.org/obo/FOODON_03411068	http://purl.obolibrary.org/obo/FOODON_03412501	northern quahog	quahog
http://purl.obolibrary.org/obo/FOODON_03413635	http://purl.obolibrary.org/obo/FOODON_03412501	southern quahog	quahog
http://purl.obolibrary.org/obo/FOODON_03412193	http://purl.obolibrary.org/obo/FOODON_03412501	ocean quahog	quahog
http://purl.obolibrary.org/obo/FOODON_03413634	http://purl.obolibrary.org/obo/FOODON_03414143	atlantic jackknife	razor shell family
http://purl.obolibrary.org/obo/FOODON_03412326	http://purl.obolibrary.org/obo/FOODON_03414143	american razor clam	razor shell family
http://purl.obolibrary.org/obo/FOODON_03413638	http://purl.obolibrary.org/obo/FOODON_03414143	pod razor	razor shell family
http://purl.obolibrary.org/obo/FOODON_03412879	http://purl.obolibrary.org/obo/FOODON_03414143	razor shell clam	razor shell family
http://purl.obolibrary.org/obo/FOODON_03414144	http://purl.obolibrary.org/obo/FOODON_03414143	sword razor	razor shell family
http://purl.obolibrary.org/obo/FOODON_03414804	http://purl.obolibrary.org/obo/FOODON_03414803	flood plain mussel	pearly freshwater mussel
http://purl.obolibrary.org/obo/FOODON_03414805	http://purl.obolibrary.org/obo/FOODON_03414803	angas' mussel	pearly freshwater mussel
http://purl.obolibrary.org/obo/CHEBI_53424	http://purl.obolibrary.org/obo/CHEBI_53422	polysorbate 20	polysorbate
http://purl.obolibrary.org/obo/CHEBI_53426	http://purl.obolibrary.org/obo/CHEBI_53422	polysorbate 80	polysorbate
http://purl.obolibrary.org/obo/CHEBI_53425	http://purl.obolibrary.org/obo/CHEBI_53422	polysorbate 60	polysorbate
http://purl.obolibrary.org/obo/CHEBI_53423	http://purl.obolibrary.org/obo/CHEBI_53422	polysorbate 40	polysorbate
http://purl.obolibrary.org/obo/FOODON_03301450	http://purl.obolibrary.org/obo/FOODON_03307126	red variety sweet potato (whole, raw, skin on)	red variety sweet potato (whole, raw)
http://purl.obolibrary.org/obo/FOODON_03301399	http://purl.obolibrary.org/obo/FOODON_03307123	yellow variety sweet potato (whole, raw, skin onn)	yellow variety sweet potato (whole, raw)
http://purl.obolibrary.org/obo/FOODON_03302196	http://purl.obolibrary.org/obo/FOODON_03306100	potato (whole, baked)	potato (whole, cooked)
http://purl.obolibrary.org/obo/FOODON_03306879	http://purl.obolibrary.org/obo/FOODON_03301959	potato (french-fried, frozen)	potato (french-fried)
http://purl.obolibrary.org/obo/FOODON_03316719	http://purl.obolibrary.org/obo/FOODON_03301959	potato (french-fried, quick-frozen)	potato (french-fried)
http://purl.obolibrary.org/obo/FOODON_03307125	http://purl.obolibrary.org/obo/FOODON_03306854	potato (stuffed, frozen)	potato (stuffed)
http://purl.obolibrary.org/obo/FOODON_03317507	http://purl.obolibrary.org/obo/FOODON_03311427	potato (pre-fried, sliced)	potato (precooked)
http://purl.obolibrary.org/obo/FOODON_03317480	http://purl.obolibrary.org/obo/FOODON_03311427	potato (pre-fried, frozen)	potato (precooked)
http://purl.obolibrary.org/obo/FOODON_03317481	http://purl.obolibrary.org/obo/FOODON_03311427	potato (pre-fried, deep-frozen)	potato (precooked)
http://purl.obolibrary.org/obo/FOODON_03317528	http://purl.obolibrary.org/obo/FOODON_03310437	potato (deep-frozen)	potato (whole, frozen)
http://purl.obolibrary.org/obo/FOODON_03307125	http://purl.obolibrary.org/obo/FOODON_03310437	potato (stuffed, frozen)	potato (whole, frozen)
http://purl.obolibrary.org/obo/FOODON_03316886	http://purl.obolibrary.org/obo/FOODON_03310437	potato (quick-frozen)	potato (whole, frozen)
http://purl.obolibrary.org/obo/FOODON_03306850	http://purl.obolibrary.org/obo/FOODON_00002792	potato flakes (dehydrated)	potato flakes
http://purl.obolibrary.org/obo/FOODON_03307044	http://purl.obolibrary.org/obo/FOODON_00002792	potato flakes (mashed potato, instant)	potato flakes
http://purl.obolibrary.org/obo/FOODON_03317126	http://purl.obolibrary.org/obo/FOODON_00002792	potato flakes (granulated and powdered)	potato flakes
http://purl.obolibrary.org/obo/FOODON_03316928	http://purl.obolibrary.org/obo/FOODON_03303394	potato mix (dried)	potato mix
http://purl.obolibrary.org/obo/FOODON_03307127	http://purl.obolibrary.org/obo/FOODON_03302540	potato (dehydrated, vitamin c added)	potato (dehydrated)
http://purl.obolibrary.org/obo/FOODON_03315071	http://purl.obolibrary.org/obo/FOODON_03302540	potato (dehydrated, shredded)	potato (dehydrated)
http://purl.obolibrary.org/obo/FOODON_03307732	http://purl.obolibrary.org/obo/FOODON_03307631	potato (shoestring)	potato (sliced, raw)
http://purl.obolibrary.org/obo/FOODON_03311712	http://purl.obolibrary.org/obo/FOODON_03307631	potato (sliced, raw, vaccum-packed)	potato (sliced, raw)
http://purl.obolibrary.org/obo/FOODON_03311276	http://purl.obolibrary.org/obo/FOODON_03301704	yellow onion (whole, raw)	onion (whole, raw)
http://purl.obolibrary.org/obo/FOODON_03309388	http://purl.obolibrary.org/obo/FOODON_03309389	carrot root (raw, baby, whole)	carrot root (raw, whole or parts)
http://purl.obolibrary.org/obo/FOODON_03311673	http://purl.obolibrary.org/obo/FOODON_03309389	carrot (peeled)	carrot root (raw, whole or parts)
http://purl.obolibrary.org/obo/FOODON_03301570	http://purl.obolibrary.org/obo/FOODON_03309389	carrot root (whole, raw)	carrot root (raw, whole or parts)
http://purl.obolibrary.org/obo/FOODON_03310846	http://purl.obolibrary.org/obo/FOODON_03309389	carrot (raw, diced)	carrot root (raw, whole or parts)
http://purl.obolibrary.org/obo/FOODON_03301461	http://purl.obolibrary.org/obo/FOODON_03301459	tomato powder (spray-dried)	tomato powder
http://purl.obolibrary.org/obo/FOODON_03302667	http://purl.obolibrary.org/obo/FOODON_03301455	tomato paste (canned)	tomato paste
http://purl.obolibrary.org/obo/FOODON_03311462	http://purl.obolibrary.org/obo/FOODON_03301455	tomato paste (powdered, dehydrated, canned)	tomato paste
http://purl.obolibrary.org/obo/FOODON_03317029	http://purl.obolibrary.org/obo/FOODON_03301457	tomato puree (for further processing)	tomato puree
http://purl.obolibrary.org/obo/FOODON_03309583	http://purl.obolibrary.org/obo/FOODON_03301452	pear tomato (canned)	tomato (canned)
http://purl.obolibrary.org/obo/FOODON_03307842	http://purl.obolibrary.org/obo/FOODON_03301452	tomato (solid pack, canned)	tomato (canned)
http://purl.obolibrary.org/obo/FOODON_03302669	http://purl.obolibrary.org/obo/FOODON_03301452	tomato (peeled, canned)	tomato (canned)
http://purl.obolibrary.org/obo/FOODON_03307841	http://purl.obolibrary.org/obo/FOODON_03301452	tomato (whole, unpeeled, uncored, canned)	tomato (canned)
http://purl.obolibrary.org/obo/FOODON_03304885	http://purl.obolibrary.org/obo/FOODON_03301452	tomato (diced, canned)	tomato (canned)
http://purl.obolibrary.org/obo/FOODON_03316733	http://purl.obolibrary.org/obo/FOODON_03301452	tomato (pieces, canned)	tomato (canned)
http://purl.obolibrary.org/obo/FOODON_03304668	http://purl.obolibrary.org/obo/FOODON_03301452	tomato (comminuted, canned)	tomato (canned)
http://purl.obolibrary.org/obo/FOODON_03304882	http://purl.obolibrary.org/obo/FOODON_03301452	tomato wedge (artificially sweetened, canned)	tomato (canned)
http://purl.obolibrary.org/obo/FOODON_03316730	http://purl.obolibrary.org/obo/FOODON_03301452	tomato (sliced, canned)	tomato (canned)
http://purl.obolibrary.org/obo/FOODON_03316731	http://purl.obolibrary.org/obo/FOODON_03301452	tomato (wedged, canned)	tomato (canned)
http://purl.obolibrary.org/obo/FOODON_03301458	http://purl.obolibrary.org/obo/FOODON_03301452	tomato (canned with tomato juice)	tomato (canned)
http://purl.obolibrary.org/obo/FOODON_03316732	http://purl.obolibrary.org/obo/FOODON_03301452	tomato (whole and pieces, canned)	tomato (canned)
http://purl.obolibrary.org/obo/FOODON_03304884	http://purl.obolibrary.org/obo/FOODON_03301452	tomato (mashed, canned)	tomato (canned)
http://purl.obolibrary.org/obo/FOODON_03316743	http://purl.obolibrary.org/obo/FOODON_03304887	tomato concentrate (processed)	tomato concentrate
http://purl.obolibrary.org/obo/FOODON_03310245	http://purl.obolibrary.org/obo/FOODON_03316171	tomato (freeze-dried)	tomato (dried)
http://purl.obolibrary.org/obo/FOODON_03311691	http://purl.obolibrary.org/obo/FOODON_03316171	tomato (sun-dried, in oil)	tomato (dried)
http://purl.obolibrary.org/obo/FOODON_03311692	http://purl.obolibrary.org/obo/FOODON_03316171	tomato (dried in olive oil)	tomato (dried)
http://purl.obolibrary.org/obo/FOODON_03311693	http://purl.obolibrary.org/obo/FOODON_03316171	tomato (dried in sunflower oil)	tomato (dried)
http://purl.obolibrary.org/obo/FOODON_03302057	http://purl.obolibrary.org/obo/FOODON_00002691	great northern bean (canned)	great northern bean substance
http://purl.obolibrary.org/obo/FOODON_03309898	http://purl.obolibrary.org/obo/FOODON_00002413	adzuki bean flour	bean flour
http://purl.obolibrary.org/obo/FOODON_03304537	http://purl.obolibrary.org/obo/FOODON_00002413	chickpea flour	bean flour
http://purl.obolibrary.org/obo/FOODON_03310392	http://purl.obolibrary.org/obo/FOODON_00002413	garbanzo bean flour	bean flour
http://purl.obolibrary.org/obo/FOODON_03309898	http://purl.obolibrary.org/obo/FOODON_00002759	adzuki bean flour	adzuki bean substance
http://purl.obolibrary.org/obo/FOODON_03306267	http://purl.obolibrary.org/obo/FOODON_03304996	soybean powder	soybean substance
http://purl.obolibrary.org/obo/FOODON_00002809	http://purl.obolibrary.org/obo/FOODON_03304996	edamame	soybean substance
http://purl.obolibrary.org/obo/FOODON_03302945	http://purl.obolibrary.org/obo/FOODON_03304996	chili bean made from soy protein	soybean substance
http://purl.obolibrary.org/obo/FOODON_03309662	http://purl.obolibrary.org/obo/FOODON_03304996	soybean (finely ground)	soybean substance
http://purl.obolibrary.org/obo/FOODON_03310002	http://purl.obolibrary.org/obo/FOODON_03304996	soybean paste	soybean substance
http://purl.obolibrary.org/obo/FOODON_00002873	http://purl.obolibrary.org/obo/FOODON_03304996	okara	soybean substance
http://purl.obolibrary.org/obo/FOODON_03309664	http://purl.obolibrary.org/obo/FOODON_03304996	tofu food product	soybean substance
http://purl.obolibrary.org/obo/FOODON_03304993	http://purl.obolibrary.org/obo/FOODON_03304996	soybean (whole, roasted)	soybean substance
http://purl.obolibrary.org/obo/FOODON_03304461	http://purl.obolibrary.org/obo/FOODON_03304996	soy malt high protein powder	soybean substance
http://purl.obolibrary.org/obo/FOODON_03307214	http://purl.obolibrary.org/obo/FOODON_03304996	soybean (whole, oil-roasted)	soybean substance
http://purl.obolibrary.org/obo/FOODON_00002817	http://purl.obolibrary.org/obo/FOODON_03309719	moth bean (whole, raw)	moth bean (whole)
http://purl.obolibrary.org/obo/FOODON_00002806	http://purl.obolibrary.org/obo/FOODON_03309719	moth bean (whole, dried)	moth bean (whole)
http://purl.obolibrary.org/obo/FOODON_00002816	http://purl.obolibrary.org/obo/FOODON_03302053	lima bean (whole, raw)	lima bean (whole)
http://purl.obolibrary.org/obo/FOODON_03302069	http://purl.obolibrary.org/obo/FOODON_03302053	fordhook lima bean (whole)	lima bean (whole)
http://purl.obolibrary.org/obo/FOODON_03302061	http://purl.obolibrary.org/obo/FOODON_03302053	baby lima bean (whole)	lima bean (whole)
http://purl.obolibrary.org/obo/FOODON_03302063	http://purl.obolibrary.org/obo/FOODON_03302053	lima bean (whole, dried)	lima bean (whole)
http://purl.obolibrary.org/obo/FOODON_03301443	http://purl.obolibrary.org/obo/FOODON_00002776	lima bean (fresh, frozen)	lima bean substance
http://purl.obolibrary.org/obo/FOODON_03315782	http://purl.obolibrary.org/obo/FOODON_00002776	lima bean (ripe, canned)	lima bean substance
http://purl.obolibrary.org/obo/FOODON_03311134	http://purl.obolibrary.org/obo/FOODON_00002776	lima bean (immature, frozen, boiled)	lima bean substance
http://purl.obolibrary.org/obo/FOODON_03302054	http://purl.obolibrary.org/obo/FOODON_00002776	lima bean (canned)	lima bean substance
http://purl.obolibrary.org/obo/FOODON_03310814	http://purl.obolibrary.org/obo/FOODON_00002776	lima bean (frozen)	lima bean substance
http://purl.obolibrary.org/obo/FOODON_00002810	http://purl.obolibrary.org/obo/FOODON_03310299	winged bean (whole, raw)	winged bean (whole)
http://purl.obolibrary.org/obo/FOODON_00002790	http://purl.obolibrary.org/obo/FOODON_03310299	winged bean (whole, dried)	winged bean (whole)
http://purl.obolibrary.org/obo/FOODON_03305806	http://purl.obolibrary.org/obo/FOODON_00001934	green bean pod	green bean food product
http://purl.obolibrary.org/obo/FOODON_00002766	http://purl.obolibrary.org/obo/FOODON_00001934	green bean substance	green bean food product
http://purl.obolibrary.org/obo/FOODON_03310060	http://purl.obolibrary.org/obo/FOODON_00002768	pink bean (whole)	pink bean food product
http://purl.obolibrary.org/obo/FOODON_03311570	http://purl.obolibrary.org/obo/FOODON_00002768	pink bean (cooked, canned)	pink bean food product
http://purl.obolibrary.org/obo/FOODON_03310790	http://purl.obolibrary.org/obo/FOODON_03301232	white bean (whole, dried)	white bean (whole)
http://purl.obolibrary.org/obo/FOODON_00002818	http://purl.obolibrary.org/obo/FOODON_03301227	broad bean (whole, raw)	broad bean (whole)
http://purl.obolibrary.org/obo/FOODON_00001198	http://purl.obolibrary.org/obo/FOODON_03301227	broad bean (whole, dried)	broad bean (whole)
http://purl.obolibrary.org/obo/FOODON_03310782	http://purl.obolibrary.org/obo/FOODON_00002889	black turtle bean (whole, dried)	black turtle bean (whole)
http://purl.obolibrary.org/obo/FOODON_00002784	http://purl.obolibrary.org/obo/FOODON_03301415	soybean (whole, raw)	soybean (whole)
http://purl.obolibrary.org/obo/FOODON_00002783	http://purl.obolibrary.org/obo/FOODON_03301415	soybean (whole, dried)	soybean (whole)
http://purl.obolibrary.org/obo/FOODON_03310737	http://purl.obolibrary.org/obo/FOODON_03310058	great northern bean (whole, dried)	great northern bean (whole)
http://purl.obolibrary.org/obo/FOODON_00002758	http://purl.obolibrary.org/obo/FOODON_03315361	adzuki bean (whole, raw)	adzuki bean (whole)
http://purl.obolibrary.org/obo/FOODON_00002757	http://purl.obolibrary.org/obo/FOODON_03315361	adzuki bean (whole, dried)	adzuki bean (whole)
http://purl.obolibrary.org/obo/FOODON_03301775	http://purl.obolibrary.org/obo/FOODON_03301275	mung bean (whole, dried)	mung bean (whole)
http://purl.obolibrary.org/obo/FOODON_00002807	http://purl.obolibrary.org/obo/FOODON_03309936	black gram bean (whole, dried)	black gram bean (whole)
http://purl.obolibrary.org/obo/FOODON_03309415	http://purl.obolibrary.org/obo/FOODON_00002761	white kidney bean (whole)	kidney bean (whole)
http://purl.obolibrary.org/obo/FOODON_03302071	http://purl.obolibrary.org/obo/FOODON_00002761	green kidney bean (whole)	kidney bean (whole)
http://purl.obolibrary.org/obo/FOODON_03310735	http://purl.obolibrary.org/obo/FOODON_00002761	kidney bean (whole, dried)	kidney bean (whole)
http://purl.obolibrary.org/obo/FOODON_03309779	http://purl.obolibrary.org/obo/FOODON_00002761	red kidney bean (whole)	kidney bean (whole)
http://purl.obolibrary.org/obo/FOODON_03310014	http://purl.obolibrary.org/obo/FOODON_00002761	kidney bean (whole, raw)	kidney bean (whole)
http://purl.obolibrary.org/obo/FOODON_03305051	http://purl.obolibrary.org/obo/FOODON_03309759	pinto bean (whole, dried)	pinto bean (whole)
http://purl.obolibrary.org/obo/FOODON_00002789	http://purl.obolibrary.org/obo/FOODON_03306811	chickpea (whole, dried)	chickpea (whole)
http://purl.obolibrary.org/obo/FOODON_00002751	http://purl.obolibrary.org/obo/FOODON_03302067	cranberry bean (whole, dried)	cranberry bean (whole)
http://purl.obolibrary.org/obo/FOODON_03309703	http://purl.obolibrary.org/obo/FOODON_00002786	velvet bean (whole, raw)	velvet bean (whole)
http://purl.obolibrary.org/obo/FOODON_00001205	http://purl.obolibrary.org/obo/FOODON_00002786	velvet bean (whole, dried)	velvet bean (whole)
http://purl.obolibrary.org/obo/FOODON_03302059	http://purl.obolibrary.org/obo/FOODON_03309987	rice bean (whole, dried)	rice bean (whole)
http://purl.obolibrary.org/obo/FOODON_03302070	http://purl.obolibrary.org/obo/FOODON_00002785	marrow bean (whole, dried)	marrow bean (whole)
http://purl.obolibrary.org/obo/FOODON_03301949	http://purl.obolibrary.org/obo/FOODON_00002685	navy bean (whole, raw)	navy bean (whole)
http://purl.obolibrary.org/obo/FOODON_03310738	http://purl.obolibrary.org/obo/FOODON_00002685	navy bean (whole, dried)	navy bean (whole)
http://purl.obolibrary.org/obo/FOODON_00001207	http://purl.obolibrary.org/obo/FOODON_00002778	jack bean (whole, dried)	jack bean (whole)
http://purl.obolibrary.org/obo/FOODON_03310287	http://purl.obolibrary.org/obo/FOODON_00002774	garbanzo bean (whole, dried)	garbanzo bean (whole)
http://purl.obolibrary.org/obo/FOODON_03310058	http://purl.obolibrary.org/obo/FOODON_00001933	great northern bean (whole)	great northern bean food product
http://purl.obolibrary.org/obo/FOODON_00002691	http://purl.obolibrary.org/obo/FOODON_00001933	great northern bean substance	great northern bean food product
http://purl.obolibrary.org/obo/FOODON_03303554	http://purl.obolibrary.org/obo/FOODON_00002055	navy bean flour	navy bean food product
http://purl.obolibrary.org/obo/FOODON_00002685	http://purl.obolibrary.org/obo/FOODON_00002055	navy bean (whole)	navy bean food product
http://purl.obolibrary.org/obo/FOODON_03309900	http://purl.obolibrary.org/obo/FOODON_00002820	kidney bean flour	kidney bean substance
http://purl.obolibrary.org/obo/FOODON_00003165	http://purl.obolibrary.org/obo/FOODON_00002812	scarlet runner bean pod	edible bean pod
http://purl.obolibrary.org/obo/FOODON_00003308	http://purl.obolibrary.org/obo/FOODON_00002812	winged bean pod	edible bean pod
http://purl.obolibrary.org/obo/FOODON_03305806	http://purl.obolibrary.org/obo/FOODON_00002812	green bean pod	edible bean pod
http://purl.obolibrary.org/obo/FOODON_03310435	http://purl.obolibrary.org/obo/FOODON_00002812	asparagus bean pod	edible bean pod
http://purl.obolibrary.org/obo/FOODON_00002782	http://purl.obolibrary.org/obo/FOODON_00002764	soybean pod	shell bean pod
http://purl.obolibrary.org/obo/FOODON_03306802	http://purl.obolibrary.org/obo/FOODON_03301372	alaska peas (whole, dried)	pea (whole, dried)
http://purl.obolibrary.org/obo/FOODON_00002774	http://purl.obolibrary.org/obo/FOODON_00001897	garbanzo bean (whole)	garbanzo bean (vegetable) food product
http://purl.obolibrary.org/obo/FOODON_00001896	http://purl.obolibrary.org/obo/FOODON_00001897	garbanzo bean substance	garbanzo bean (vegetable) food product
http://purl.obolibrary.org/obo/FOODON_00001823	http://purl.obolibrary.org/obo/FOODON_00001825	durum wheat flour food product	durum wheat product catgeory
http://purl.obolibrary.org/obo/FOODON_03303411	http://purl.obolibrary.org/obo/FOODON_00001825	semolina (durum wheat)	durum wheat product catgeory
